position,player_team_tier,opponent_team_tier,is_home,component_type,multiplier,total_sample_size,num_seasons,seasons_covered,slice_avg,season_avg
FWD,2.0,3.0,0,expected_assists,0.664,58,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0522,0.076
FWD,2.0,3.0,1,expected_assists,1.312,59,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0947,0.0759
FWD,2.0,4.0,0,expected_assists,0.7302,54,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.053,0.0703
FWD,2.0,4.0,1,expected_assists,1.3737,53,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1029,0.0706
FWD,2.0,5.0,0,expected_assists,0.9755,30,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0732,0.0772
FWD,2.0,5.0,1,expected_assists,1.6348,34,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1241,0.0742
FWD,3.0,1.0,0,expected_assists,0.6524,44,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0421,0.0652
FWD,3.0,1.0,1,expected_assists,0.7891,35,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0516,0.0653
FWD,3.0,2.0,0,expected_assists,0.7803,64,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0515,0.0654
FWD,3.0,2.0,1,expected_assists,1.0599,76,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0695,0.0657
FWD,3.0,3.0,0,expected_assists,1.2553,71,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0817,0.0652
FWD,3.0,3.0,1,expected_assists,1.0733,76,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0694,0.0652
FWD,3.0,4.0,0,expected_assists,0.9295,80,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0604,0.065
FWD,3.0,4.0,1,expected_assists,0.9719,87,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.063,0.0646
FWD,3.0,5.0,0,expected_assists,0.859,54,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0564,0.0652
FWD,3.0,5.0,1,expected_assists,1.4321,56,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0937,0.0654
FWD,4.0,1.0,0,expected_assists,0.3328,28,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0176,0.0501
FWD,4.0,1.0,1,expected_assists,0.7674,31,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0406,0.0522
FWD,4.0,2.0,0,expected_assists,0.8286,58,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0427,0.0508
FWD,4.0,2.0,1,expected_assists,0.8006,67,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0448,0.052
FWD,4.0,3.0,0,expected_assists,1.0747,72,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0479,0.0488
FWD,4.0,3.0,1,expected_assists,1.0802,76,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0566,0.0477
FWD,4.0,4.0,0,expected_assists,0.8709,66,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0347,0.0439
FWD,4.0,4.0,1,expected_assists,1.0159,69,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0467,0.0426
FWD,4.0,5.0,0,expected_assists,1.191,50,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0558,0.0485
FWD,4.0,5.0,1,expected_assists,1.6715,53,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0787,0.0491
FWD,5.0,1.0,0,expected_assists,0.294,19,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0174,0.0546
FWD,5.0,1.0,1,expected_assists,0.4817,24,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0259,0.0547
FWD,5.0,2.0,0,expected_assists,0.8829,43,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0473,0.0545
FWD,5.0,2.0,1,expected_assists,1.3477,42,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.074,0.0548
FWD,5.0,3.0,0,expected_assists,0.8432,51,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0455,0.055
FWD,5.0,3.0,1,expected_assists,1.1077,57,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0615,0.0551
FWD,5.0,4.0,0,expected_assists,1.2748,49,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0686,0.0534
FWD,5.0,4.0,1,expected_assists,0.6912,50,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0372,0.0528
FWD,5.0,5.0,0,expected_assists,1.5363,18,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0806,0.0543
FWD,5.0,5.0,1,expected_assists,1.4359,24,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0796,0.0553
FWD,1.0,1.0,0,expected_goals,0.3083,10,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.158,0.5023
FWD,1.0,1.0,1,expected_goals,0.8836,11,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3873,0.4898
FWD,1.0,2.0,0,expected_goals,0.8043,28,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.4106,0.4646
FWD,1.0,2.0,1,expected_goals,1.301,29,4,"2020-21,2022-23,2023-24,2024-25",0.6201,0.4808
FWD,1.0,3.0,0,expected_goals,1.0315,40,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.4622,0.4658
FWD,1.0,3.0,1,expected_goals,0.8252,34,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.4077,0.4718
FWD,1.0,4.0,0,expected_goals,0.9277,30,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3966,0.4332
FWD,1.0,4.0,1,expected_goals,0.7305,27,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3236,0.4377
FWD,1.0,5.0,0,expected_goals,1.1833,17,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.5734,0.483
FWD,1.0,5.0,1,expected_goals,1.76,21,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.7762,0.4424
FWD,2.0,1.0,0,expected_goals,0.4053,26,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1925,0.4524
FWD,2.0,1.0,1,expected_goals,0.509,26,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2481,0.4603
FWD,2.0,2.0,0,expected_goals,0.7213,32,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3584,0.4742
FWD,2.0,2.0,1,expected_goals,0.9151,41,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.4302,0.4758
FWD,2.0,3.0,0,expected_goals,0.8141,58,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3717,0.4537
FWD,2.0,3.0,1,expected_goals,1.3028,59,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.6108,0.4656
FWD,2.0,4.0,0,expected_goals,0.9508,54,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3961,0.4281
FWD,2.0,4.0,1,expected_goals,0.988,53,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.4222,0.4307
FWD,2.0,5.0,0,expected_goals,1.5059,30,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.6544,0.4585
FWD,2.0,5.0,1,expected_goals,1.637,34,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.7432,0.4392
FWD,3.0,1.0,0,expected_goals,0.738,44,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2528,0.3508
FWD,3.0,1.0,1,expected_goals,0.7121,35,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2523,0.3537
FWD,3.0,2.0,0,expected_goals,0.9158,64,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.323,0.3554
FWD,3.0,2.0,1,expected_goals,1.1418,76,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.4079,0.3638
FWD,3.0,3.0,0,expected_goals,0.9649,71,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3321,0.3498
FWD,3.0,3.0,1,expected_goals,1.0294,76,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3618,0.3499
FWD,3.0,4.0,0,expected_goals,1.0163,80,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.352,0.3457
FWD,3.0,4.0,1,expected_goals,1.0093,87,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3446,0.3365
FWD,3.0,5.0,0,expected_goals,1.0222,54,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3546,0.3517
FWD,3.0,5.0,1,expected_goals,1.2351,56,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.4556,0.3564
FWD,4.0,1.0,0,expected_goals,0.3819,28,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1242,0.2936
FWD,4.0,1.0,1,expected_goals,0.9769,31,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2868,0.3061
FWD,4.0,2.0,0,expected_goals,0.7753,58,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2543,0.29
FWD,4.0,2.0,1,expected_goals,1.2506,67,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3682,0.2991
FWD,4.0,3.0,0,expected_goals,0.77,72,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2369,0.285
FWD,4.0,3.0,1,expected_goals,0.9948,76,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2763,0.2816
FWD,4.0,4.0,0,expected_goals,0.763,66,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1933,0.2513
FWD,4.0,4.0,1,expected_goals,1.2659,69,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2785,0.2453
FWD,4.0,5.0,0,expected_goals,1.2847,50,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3527,0.2828
FWD,4.0,5.0,1,expected_goals,1.2694,53,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3725,0.2841
FWD,5.0,1.0,0,expected_goals,0.4671,19,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1205,0.2449
FWD,5.0,1.0,1,expected_goals,0.4574,24,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.119,0.25
FWD,5.0,2.0,0,expected_goals,0.6337,43,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1569,0.2524
FWD,5.0,2.0,1,expected_goals,1.1118,42,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2812,0.2538
FWD,5.0,3.0,0,expected_goals,1.0313,51,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.247,0.2489
FWD,5.0,3.0,1,expected_goals,1.2034,57,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2974,0.2477
FWD,5.0,4.0,0,expected_goals,0.7419,49,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1757,0.2287
FWD,5.0,4.0,1,expected_goals,1.3609,50,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3143,0.2322
FWD,5.0,5.0,0,expected_goals,1.3663,18,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.325,0.2439
FWD,5.0,5.0,1,expected_goals,1.3759,24,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3604,0.2454
FWD,1.0,1.0,0,expected_goals_conceded,1.6155,10,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.235,0.7938
FWD,1.0,1.0,1,expected_goals_conceded,1.1194,11,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.8773,0.8014
FWD,1.0,2.0,0,expected_goals_conceded,1.6497,28,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.3336,0.8003
FWD,1.0,2.0,1,expected_goals_conceded,0.8095,29,4,"2020-21,2022-23,2023-24,2024-25",0.6552,0.7978
FWD,1.0,3.0,0,expected_goals_conceded,1.0872,40,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.8396,0.7854
FWD,1.0,3.0,1,expected_goals_conceded,1.0399,34,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.8143,0.7793
FWD,1.0,4.0,0,expected_goals_conceded,1.0795,30,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.7808,0.7322
FWD,1.0,4.0,1,expected_goals_conceded,0.6168,27,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.4687,0.7523
FWD,1.0,5.0,0,expected_goals_conceded,0.5884,17,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.4809,0.7763
FWD,1.0,5.0,1,expected_goals_conceded,0.5227,21,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.411,0.8005
FWD,2.0,1.0,0,expected_goals_conceded,1.5099,26,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.7413,1.1437
FWD,2.0,1.0,1,expected_goals_conceded,1.0677,26,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.3081,1.1724
FWD,2.0,2.0,0,expected_goals_conceded,1.2519,32,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.5672,1.2161
FWD,2.0,2.0,1,expected_goals_conceded,0.9045,41,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.0732,1.1859
FWD,2.0,3.0,0,expected_goals_conceded,1.1403,58,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.2943,1.1503
FWD,2.0,3.0,1,expected_goals_conceded,0.8319,59,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.9767,1.1671
FWD,2.0,4.0,0,expected_goals_conceded,1.1498,54,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.1731,1.0407
FWD,2.0,4.0,1,expected_goals_conceded,0.7703,53,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.8589,1.0474
FWD,2.0,5.0,0,expected_goals_conceded,1.0049,30,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.0455,1.1722
FWD,2.0,5.0,1,expected_goals_conceded,0.6047,34,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.631,1.1061
FWD,3.0,1.0,0,expected_goals_conceded,1.5356,44,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.8186,1.1391
FWD,3.0,1.0,1,expected_goals_conceded,1.4396,35,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.6496,1.1564
FWD,3.0,2.0,0,expected_goals_conceded,1.4015,64,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.5878,1.1409
FWD,3.0,2.0,1,expected_goals_conceded,0.9305,76,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.0714,1.184
FWD,3.0,3.0,0,expected_goals_conceded,1.1175,71,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.1886,1.1381
FWD,3.0,3.0,1,expected_goals_conceded,0.9001,76,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.0162,1.1222
FWD,3.0,4.0,0,expected_goals_conceded,0.8615,80,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.9197,1.0556
FWD,3.0,4.0,1,expected_goals_conceded,0.6894,87,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.7152,1.0015
FWD,3.0,5.0,0,expected_goals_conceded,0.8222,54,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.9331,1.139
FWD,3.0,5.0,1,expected_goals_conceded,0.7785,56,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.8487,1.1315
FWD,4.0,1.0,0,expected_goals_conceded,1.2323,28,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.3643,1.1161
FWD,4.0,1.0,1,expected_goals_conceded,1.3858,31,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.5833,1.1395
FWD,4.0,2.0,0,expected_goals_conceded,1.2516,58,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.4053,1.1347
FWD,4.0,2.0,1,expected_goals_conceded,1.1318,67,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.2736,1.1444
FWD,4.0,3.0,0,expected_goals_conceded,1.1204,72,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.2302,1.1039
FWD,4.0,3.0,1,expected_goals_conceded,0.9399,76,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.0538,1.0887
FWD,4.0,4.0,0,expected_goals_conceded,0.9694,66,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.0136,1.0573
FWD,4.0,4.0,1,expected_goals_conceded,0.7335,69,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.7606,1.041
FWD,4.0,5.0,0,expected_goals_conceded,0.8094,50,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.8847,1.1009
FWD,4.0,5.0,1,expected_goals_conceded,0.6972,53,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.7613,1.1099
FWD,5.0,1.0,0,expected_goals_conceded,1.2754,19,5,"2020-21,2021-22,2022-23,2023-24,2024-25",2.0437,1.5177
FWD,5.0,1.0,1,expected_goals_conceded,1.311,24,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.9458,1.5603
FWD,5.0,2.0,0,expected_goals_conceded,1.3308,43,5,"2020-21,2021-22,2022-23,2023-24,2024-25",2.0038,1.5766
FWD,5.0,2.0,1,expected_goals_conceded,1.1519,42,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.875,1.5929
FWD,5.0,3.0,0,expected_goals_conceded,1.0233,51,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.6318,1.5562
FWD,5.0,3.0,1,expected_goals_conceded,0.7748,57,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.1288,1.5467
FWD,5.0,4.0,0,expected_goals_conceded,0.9353,49,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.3151,1.3692
FWD,5.0,4.0,1,expected_goals_conceded,0.8785,50,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.2131,1.3888
FWD,5.0,5.0,0,expected_goals_conceded,0.838,18,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.3139,1.5052
FWD,5.0,5.0,1,expected_goals_conceded,0.6045,24,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.9221,1.5309
FWD,1.0,1.0,0,goals_conceded,1.195,13,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.0,0.8372
FWD,1.0,1.0,1,goals_conceded,1.3509,13,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.1538,0.8446
FWD,1.0,2.0,0,goals_conceded,1.4778,34,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.2941,0.8683
FWD,1.0,2.0,1,goals_conceded,1.3406,33,4,"2020-21,2022-23,2023-24,2024-25",1.1515,0.8666
FWD,1.0,3.0,0,goals_conceded,0.9954,52,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.8462,0.8507
FWD,1.0,3.0,1,goals_conceded,1.2333,46,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.0435,0.8516
FWD,1.0,4.0,0,goals_conceded,0.59,43,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.5116,0.8767
FWD,1.0,4.0,1,goals_conceded,0.5179,37,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.4595,0.8784
FWD,1.0,5.0,0,goals_conceded,0.8373,26,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.7308,0.8524
FWD,1.0,5.0,1,goals_conceded,0.8207,30,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.7333,0.8749
FWD,2.0,1.0,0,goals_conceded,1.7092,40,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.85,1.1186
FWD,2.0,1.0,1,goals_conceded,1.2904,39,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.4359,1.1366
FWD,2.0,2.0,0,goals_conceded,1.5831,51,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.8431,1.1557
FWD,2.0,2.0,1,goals_conceded,0.9267,57,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.0702,1.1415
FWD,2.0,3.0,0,goals_conceded,1.3445,91,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.4725,1.1177
FWD,2.0,3.0,1,goals_conceded,0.9799,102,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.0784,1.1121
FWD,2.0,4.0,0,goals_conceded,0.6761,93,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.7419,1.0706
FWD,2.0,4.0,1,goals_conceded,0.7109,94,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.7872,1.0708
FWD,2.0,5.0,0,goals_conceded,0.6506,51,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.7059,1.1336
FWD,2.0,5.0,1,goals_conceded,0.64,54,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.7037,1.1065
FWD,3.0,1.0,0,goals_conceded,1.8907,70,5,"2020-21,2021-22,2022-23,2023-24,2024-25",2.4,1.264
FWD,3.0,1.0,1,goals_conceded,1.5128,61,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.918,1.2648
FWD,3.0,2.0,0,goals_conceded,1.4153,113,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.7788,1.2568
FWD,3.0,2.0,1,goals_conceded,0.9575,126,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.1984,1.262
FWD,3.0,3.0,0,goals_conceded,1.1366,151,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.4305,1.2597
FWD,3.0,3.0,1,goals_conceded,0.839,155,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.0452,1.2569
FWD,3.0,4.0,0,goals_conceded,0.7934,148,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.9865,1.2429
FWD,3.0,4.0,1,goals_conceded,0.7416,164,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.9146,1.2358
FWD,3.0,5.0,0,goals_conceded,0.5997,99,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.7677,1.2599
FWD,3.0,5.0,1,goals_conceded,0.8206,102,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.0196,1.2545
FWD,4.0,1.0,0,goals_conceded,1.7684,49,5,"2020-21,2021-22,2022-23,2023-24,2024-25",2.449,1.3808
FWD,4.0,1.0,1,goals_conceded,1.3437,60,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.8667,1.389
FWD,4.0,2.0,0,goals_conceded,1.3174,104,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.8269,1.3786
FWD,4.0,2.0,1,goals_conceded,1.1179,112,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.5446,1.3753
FWD,4.0,3.0,0,goals_conceded,1.0458,160,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.4562,1.3987
FWD,4.0,3.0,1,goals_conceded,0.9684,161,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.3478,1.3974
FWD,4.0,4.0,0,goals_conceded,1.0335,139,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.4317,1.3859
FWD,4.0,4.0,1,goals_conceded,0.6592,137,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.9124,1.3812
FWD,4.0,5.0,0,goals_conceded,0.7162,92,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.9891,1.3856
FWD,4.0,5.0,1,goals_conceded,0.5806,92,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.7935,1.3747
FWD,5.0,1.0,0,goals_conceded,1.5321,36,5,"2020-21,2021-22,2022-23,2023-24,2024-25",2.5833,1.6515
FWD,5.0,1.0,1,goals_conceded,1.249,40,5,"2020-21,2021-22,2022-23,2023-24,2024-25",2.075,1.6908
FWD,5.0,2.0,0,goals_conceded,1.1266,74,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.8378,1.6479
FWD,5.0,2.0,1,goals_conceded,1.315,71,5,"2020-21,2021-22,2022-23,2023-24,2024-25",2.2254,1.6787
FWD,5.0,3.0,0,goals_conceded,1.1142,104,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.8077,1.6598
FWD,5.0,3.0,1,goals_conceded,0.8852,105,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.4667,1.6808
FWD,5.0,4.0,0,goals_conceded,0.8295,97,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.3402,1.6038
FWD,5.0,4.0,1,goals_conceded,0.8378,98,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.3571,1.6005
FWD,5.0,5.0,0,goals_conceded,0.6083,38,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.9474,1.6296
FWD,5.0,5.0,1,goals_conceded,0.6964,44,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.2045,1.6439
FWD,1.0,1.0,0,goals_scored,0.1131,13,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0769,0.4511
FWD,1.0,1.0,1,goals_scored,0.6818,13,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3077,0.4593
FWD,1.0,2.0,0,goals_scored,0.73,34,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3235,0.4615
FWD,1.0,2.0,1,goals_scored,0.8474,33,4,"2020-21,2022-23,2023-24,2024-25",0.4242,0.4673
FWD,1.0,3.0,0,goals_scored,0.5972,52,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2885,0.4665
FWD,1.0,3.0,1,goals_scored,1.2206,46,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.5652,0.464
FWD,1.0,4.0,0,goals_scored,0.7121,43,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3488,0.4966
FWD,1.0,4.0,1,goals_scored,1.2797,37,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.6757,0.488
FWD,1.0,5.0,0,goals_scored,1.46,26,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.6154,0.4477
FWD,1.0,5.0,1,goals_scored,2.0248,30,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.8667,0.4467
FWD,2.0,1.0,0,goals_scored,0.8514,40,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.375,0.4697
FWD,2.0,1.0,1,goals_scored,0.4516,39,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2308,0.4725
FWD,2.0,2.0,0,goals_scored,0.8497,51,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3922,0.4702
FWD,2.0,2.0,1,goals_scored,1.1743,57,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.5614,0.489
FWD,2.0,3.0,0,goals_scored,0.7216,91,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3407,0.4678
FWD,2.0,3.0,1,goals_scored,1.0482,102,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.5,0.4654
FWD,2.0,4.0,0,goals_scored,0.9501,93,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.4409,0.462
FWD,2.0,4.0,1,goals_scored,1.1598,94,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.5213,0.4604
FWD,2.0,5.0,0,goals_scored,1.4498,51,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.6863,0.4619
FWD,2.0,5.0,1,goals_scored,1.2251,54,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.5741,0.4647
FWD,3.0,1.0,0,goals_scored,0.5983,70,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.2571,0.4062
FWD,3.0,1.0,1,goals_scored,0.4357,61,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1803,0.3969
FWD,3.0,2.0,0,goals_scored,0.846,113,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3363,0.4028
FWD,3.0,2.0,1,goals_scored,1.1919,126,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.4762,0.4022
FWD,3.0,3.0,0,goals_scored,0.9276,151,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3709,0.388
